Seed,Closest,Furthest,Average
780,1580.0543,39843.336,18604.523
781,1469.5938,35370.555,16276.524
782,1481.5311,35585.477,16798.424
783,1496.8097,39856.17,18468.273
784,1523.8761,37616.766,16895.002
785,1035.8472,36367.246,17029.424
786,1504.9133,38922.785,17989.537
787,1271.1157,38433.38,18155.812
788,1657.0054,36745.598,16212.774
789,1509.0894,36417.04,17039.418
790,1303.6224,38769.203,17769.643
791,1421.8262,38568.6,17960.414
792,1793.2042,37595.332,17373.584
793,1654.5398,38740.953,18103.006
794,1483.4086,37250,17066.31
795,1321.114,37580.63,17224.885
796,1831.1141,36830.426,17278.734
797,1419.5908,37836.324,17049.373
798,1732.831,38085.74,17420.225
799,1187.8518,39139.38,17528.68
800,1405.4224,38843.516,18037.338
801,1377.9873,41079.49,18539.986
802,1332.4912,37676.195,16458.555
803,1130.0505,39349.39,16930.105
804,1241.9283,38242.234,17847.38
805,1326.7349,39503.617,17647.146
806,1136.4935,37621.1,17215.572
807,1585.5664,40289.043,17974.14
808,1612.2201,38730.78,17708.133
809,1820.3086,37294.85,16667.678
810,1476.8999,37480.098,17264.82
811,1755.9395,37091.797,16452.186
812,1435.5946,40061.598,18385.086
813,1642.4493,40034.844,18257.12
814,1404.1102,39782.86,18321.84
815,1410.3418,38876.16,17306.797
816,1624.9543,38805.805,17423.148
817,1358.9131,37298.977,17661.352
818,1949.7037,36387.953,16764.4
819,1399.1326,36779.91,17045.188
820,2009.8296,40064.586,17939.648
821,1732.9517,37974.016,17568.223
822,1411.5219,38427.047,17569.281
823,1017.88715,40344.336,17869.773
824,1203.5626,41094.37,18085.4
825,1599.3651,38749.7,17495.127
826,2206.008,40323.25,16547.82
827,1427.0934,38139.465,17888.078
828,1911.0497,37209.33,16655.938
829,1460.202,39896.24,18468.139
830,1554.2675,37491.41,16953.791
831,1680.9409,38279.93,18078.104
832,1731.6163,38507.348,17598.338
833,1544.4073,35923.855,16919.959
834,1645.7402,38995.32,18178.402
835,1419.8442,37115.86,16114.326
836,1057.397,37237.21,16917.75
837,1467.8723,38994.17,17194.934
838,1602.3917,39805.625,18558.031
839,2003.7455,37330.188,18010.684
840,1475.6016,37755.766,16925.492
841,1502.4487,36177.473,16625.09
842,1780.2598,38500.023,16886.445
843,1939.5284,38177.39,17640.836
844,1726.8763,37939.836,16838.344
845,1609.6248,36785.824,17655.46
846,1387.0073,37372.81,18119.438
847,1330.2618,37142.4,17530.404
848,1549.3029,37569.75,17762.549
849,1747.6548,37170.895,17472.559
850,1413.3164,39864.418,18063.943
851,1573.0475,40628.113,18911.709
852,1486.4905,39699.527,17688.469
853,1431.5912,39804.5,17808.154
854,1525.5005,38232.99,17498.447
855,1315.308,38926.17,19224.822
856,1652.2946,38621.113,17274.598
857,1984.0499,39709.625,17970.102
858,1656.4193,39933.305,17751.902
859,1507.7983,37654.19,16920.59
860,1997.2001,37361.8,17105.049
861,1864.3876,37891.9,17249.113
862,1215.6449,38571.098,17179.32
863,1581.0306,38851.797,17541.271
864,1294.5376,38194.52,17186.254
865,1744.2001,39124.9,19249.049
866,1445.4371,38579.406,16741.941
867,1454.8127,37490.703,16973.709
868,1542.1104,39052.61,17522.602
869,1308.6017,39461.99,16982.592
870,1185.2253,40317.24,18365.604
871,1136.0134,36196.676,17079.012
872,1390.6665,38760.16,17191.893
873,1493.4252,39234.266,17627.855
874,1761.794,36112.62,16853.098
875,1625.2715,37576.53,17346.262
876,1626.416,38424.82,17087.96
877,1800.2634,38505.574,16869.844
878,1440.8555,39131.902,18101.242
879,1642.0745,38944.58,17573.473
880,1425.4789,39013.504,17668.121
881,1169.0092,38661.695,17685.014
882,1930.7544,40037.633,17387.91
883,1578.9744,39027.855,17868.816
884,1258.0916,37692.42,17188.688
885,1337.366,37659.805,17231.086
886,1305.4489,39674.137,18218.977
887,1896.4685,39054.695,17762.014
888,1303.5244,38154.863,17247.717
889,1142.9347,38532.902,17383.744
890,1819.9762,38110.793,16669.111
891,1404.9883,35825.734,17182.451
892,1354.6011,36480.695,17655.71
893,1134.2263,37175.613,16921.223
894,1617.88,38221.855,17549.207
895,1179.3071,38232.34,17042.764
896,1489.2413,38511.902,17923.137
897,1710.7356,38768.492,17147.57
898,1839.2974,36570.734,17557.562
899,1956.1439,39291.414,17935.773
900,2013.9819,41204.55,18450.566
901,1713.4542,39527.453,18438.924
902,1291.0903,38222.61,17394.479
903,1462.7568,40285.484,18401.135
904,1942.722,37061.047,16852.43
905,944.1589,39700.535,18227.148
906,1866.3677,36037.96,17460.232
907,1502.9208,38953.965,17801.572
908,1464.3984,38493.69,17739.291
909,1054.6157,39107.52,17957.158
910,2011.9395,39653.39,18433.607
911,1343.4001,38535.348,18001.361
912,2066.9778,40357,18688.611
913,1242.5024,39982.57,17969.121
914,1812.1334,35829.125,16467.527
915,1685.9341,37302.61,16838.514
916,1300.335,39914.93,17243.658
917,1582.548,39695.13,17901.826
918,1465.462,40532.125,18731.68
919,1539.1473,38125.062,17455.71
920,1669.6772,39694.266,18062.916
921,1288.2776,38995.168,17577.844
922,1366.3175,38367.117,17589.736
923,1940.6226,39894.36,17783.148
924,1513.2423,37852.527,17104.46
925,1970.9634,37540.484,17188.402
926,1576.7042,39344.03,17242.152
927,1725.6211,38401.547,18179.217
928,1627.3983,38547.668,17010.195
929,1379.0599,37315.273,17246.32
930,1403.888,39785.844,18196.898
931,1412.6792,39156.58,17962.434
932,1697.5437,41653.07,18326.984
933,1264.7524,39207.254,18079.385
934,1439.2452,39069.996,18342.633
935,1522.0768,37406.953,16640.7
936,1344.0337,37922.17,17037.84
937,1738.3516,37561.4,17418.703
938,1481.5056,39288.273,17606.57
939,1460.867,37147.66,17200.51
940,1320.255,40140.242,18202.332
941,1554.7931,39058.86,17876.582
942,1641.7212,39048.477,17648.227
943,2006.9614,38804.043,17803.75
944,1178.2913,37209.715,17360.184
945,1779.7487,39905.008,18658.686
946,1487.4585,36691.164,17497.893
947,1875.6226,39010.36,17624.922
948,1671.0807,36523.938,16861.3
949,1539.4872,37912.086,17561.848
950,1217.5164,38853.438,17915.102
951,1668.3806,41143.473,18543.18
952,1479.8978,38981.375,17108.055
953,1220.6918,39708.58,16850.316
954,1568.9651,38742.42,17456.494
955,1131.5526,40162.984,17416.344
956,1663.7336,38355.777,17840.113
957,1716.6465,38969.8,18589.723
958,1527.7982,39533.98,17942.525
959,1307.9695,39851.145,17626.867
960,1472.7264,40231.676,16569.004
961,1727.062,37882.45,16709.758
962,1678.8307,40256.66,17486.254
963,1401.2152,37643.734,17186.465
964,1929.1758,38350.742,17553.395
965,1612.5886,36757.945,17132.121
966,885.1564,39028.14,17470.463
967,1728.8574,39026.535,16090.484
968,1627.3665,40591.81,18524.236
969,2119.4268,37720.945,16844.639
970,1775.0181,40813.207,18759.01
971,954.7766,39090.016,17636.604
972,1471.494,39122.707,17693.686
973,1523.9872,39317.555,18184.398
974,1629.7771,39064.824,18003.312
975,1441.5278,38425.42,17573.508
976,1978.3702,36981.914,18152.783
977,1510.7661,40596.133,17662.861
978,1280.0282,39532.42,17517.49
979,1908.3667,37315.234,16829.143
980,1686.3069,38113.93,17574.21
981,1444.185,38961.656,18993.365
982,1802.4109,39154.906,18487.879
983,1888.0435,38189.035,17795.59
984,1644.5565,38866.445,17254.143
985,1625.5682,38856.777,17345.393
986,1594.9635,39294.82,17569.25
987,1859.8733,38979.96,17523.498
988,1314.8611,38525.867,18164.81
989,2068.8037,41579.043,18552.998
990,1711.1708,38710.617,17238.59
991,1468.4384,37282.797,16988.295
992,1712.9948,39846.434,18229.893
993,1145.1417,37445.17,17198.074
994,1966.2919,36604.152,16711.232
995,2049.4282,41406.73,18645.65
996,1345.0613,40149.89,17973.387
997,2439.8271,41170.266,18701.21
998,1154.5443,35819.805,16401.953
999,1586.1274,40709.914,18345.332
1000,1352.1782,38902.777,17502.65
1001,1818.4204,40033.965,16774.518
1002,1591.4783,39681.266,18785.975
1003,1468.5844,39538.047,18141.18
1004,1152.6487,40314.227,18224.744
1005,1653.5359,36952.168,18079.564
1006,1169.3579,39175.14,18445.611
1007,2251.703,40048.984,18314.676
1008,1346.0964,38274.66,16944.68
1009,1787.7524,38929.5,17478.406
1010,954.16766,38600.617,17245.285
1011,1346.5771,37525.016,16054.098
1012,1521.6353,40278.348,18477.768
1013,1285.6016,39473.758,18253.127
1014,1630.4487,40072.414,18232.09
1015,1475.8187,39870.63,17760.023
1016,1401.1627,37465.56,17360.54
1017,2164.9329,38838.87,17334.418
1018,1627.9899,39392.48,17485.23
1019,1406.693,37234.3,17343.21
1020,1859.694,35349.48,16350.879
1021,1845.5757,39422.543,18029.668
1022,1399.0903,38555.96,17527.365
1023,1783.5532,36928.297,17128.03
1024,1698.7122,38799.77,18006.352
1025,1705.7762,39439.53,17437.434
1026,2118.4924,37449.29,17764.531
1027,1768.7441,39476.492,17137.691
1028,1359.4099,37638.906,17259.527
1029,1146.0751,39816.902,17533.316
1030,1736.21,36978.527,17497.861
1031,1445.4889,38368.25,17536.477
1032,1509.2445,37027.203,16419.863
1033,1503.46,37826.848,17459.695
1034,1763.0641,39261.508,17892.87
1035,1991.6674,36456.92,16791.246
1036,1802.1628,36631.88,17205.51
1037,1737.4626,36031.37,16604.205
1038,1820.9944,38680.87,17166.008
1039,1800.7021,36674.664,17358.932
1040,1477.9243,39712.203,16974.615
1041,1816.1857,36708.977,17131.033
1042,1748.4811,38317.42,17082.738
1043,1558.5916,38849.887,17575.867
1044,1203.966,40996.992,18971.576
1045,1162.1818,39526.39,18018.002
1046,1945.315,40277.543,18295.848
1047,1116.2,36891.266,16298.431
1048,1450.6752,39727.83,18824.664
1049,1791.3833,40032.41,18100.125
1050,1961.235,37417.61,17320.861
1051,2111.1853,38597.645,18094.74
1052,1693.9805,37668.664,16912.844
1053,1843.6356,38084.293,17539.445
1054,1486.8665,41727.695,18555.967
1055,2047.5424,37858.293,17498.518
1056,1309.3845,39777.117,18589.156
1057,1132.0471,38327.793,17325.701
1058,1458.8531,40112.414,17743.7
1059,1492.7173,38051.266,17345.117
1060,1436.0411,38704.387,17946.828
1061,1593.8656,34686.33,16033.691
1062,1531.0009,39808.668,17664.553
1063,1458.0664,36864.723,16938.812
1064,2007.0098,34686.934,16165.634
1065,1351.8542,38674.742,18061.66
1066,1238.5964,37592.992,16608.178
1067,1185.9073,37297.426,16850.54
1068,1152.6582,37928.633,17703.367
1069,1852.7715,39446.113,16997.473
1070,2170.895,39110.297,17145.328
1071,1811.1722,38576.61,17900.738
1072,1466.39,36647.637,16505.844
1073,1750.8881,39398.36,17743.309
1074,1760.4268,37442.67,16742.447
1075,1376.0314,37363.59,17100.12
1076,1561.1927,38961.27,17702.367
1077,1847.2009,38568.445,17211.436
1078,1577.6499,38655.82,16725.516
1079,1645.5552,38535.05,17560.463
1080,1325.8553,39081.18,18538.334
1081,1743.9236,39623.92,18176.412
1082,1721.8679,40493.04,18490.867
1083,1011.2578,37368.18,16313.335
1084,2209.2349,37115.465,17295.393
1085,1434.2485,36952.41,17260.64
1086,1693.5354,38888.49,17942.082
1087,1580.0004,38340.867,16791.72
1088,1508.2572,38203.016,16784.281
1089,1795.3378,40346.555,18150.885
1090,1555.7329,39122.527,17390.68
1091,1574.6317,36981.61,16795.875
1092,1541.8218,39679.43,18085.371
1093,1411.103,38023.805,17311.484
1094,1644.3068,40600.39,18109.646
1095,1624.4283,38593.19,17995.205
1096,1673.199,39721.01,17136.523
1097,1456.8378,38405.887,17204.5
1098,1181.3828,38140.223,16712.486
1099,1313.2546,39924.547,18284.336
1100,1533.9166,37737.957,18191.684
1101,1407.0706,38342.11,16864.834
1102,1926.2316,37315.027,17607.76
1103,1657.3119,39597.07,17528.195
1104,1954.6624,39215.895,18522.322
1105,2032.5784,39780.91,17770.945
1106,1430.353,37857.336,17033.523
1107,1338.0605,38153.84,17588.56
1108,1427.05,37547.85,17141.627
1109,2074.8223,37986.965,17347.584
1110,1623.647,38634.055,17580.463
1111,1749.6439,36851.58,17502.857
1112,1478.3796,38619.016,17782.986
1113,2021.4517,38299.94,17213.115
1114,1598.5054,39423.17,16827.504
1115,1493.7551,36937.246,17386.596
1116,1569.4075,39772.14,17367.523
1117,1612.1147,41772.406,17970.469
1118,2008.7257,36796.43,17062.799
1119,1765.3407,38128.53,17403.477
1120,1769.6268,35796.965,16773.703
1121,1428.8236,39094.047,18196.477
1122,1637.3928,36888.465,16752.646
1123,1492.5184,36386.188,16578.074
1124,2174.3325,39317.75,17857.645
1125,1484.89,37800.652,17750.963
1126,1661.3499,38216.18,17044.135
1127,1443.7665,36538.77,16771.375
1128,1449.7648,38443.84,17568.865
1129,1253.5951,39010.47,17848.941
1130,1799.9087,38506.914,16909.916
1131,1503.7847,38274.703,17097.768
1132,1519.9424,40407.02,17405.55
1133,1646.1764,38503.37,17351.914
1134,1714.644,40803.004,17697.117
1135,1337.5079,39429.23,17784.385
1136,1730.3792,36025.293,16852.895
1137,1336.873,36357.73,16744.215
1138,1487.4817,38932.953,17063.6
1139,1648.5288,38176.91,17614.535
1140,1400.3031,34230.9,16624.684
1141,1483.8066,37316.445,17851.059
1142,1577.034,37457.664,17359.885
1143,1783.2357,37490.688,17181.916
1144,1560.988,40007.055,18563.236
1145,1585.9882,37131.11,15937.647
1146,2041.0452,39408.14,18588.137
1147,1703.0386,40839.33,19257.633
1148,1715.4197,38071.28,17541.729
1149,1653.0292,36484.074,17854.879
1150,1546.5916,38740.254,17645.986
1151,1558.9202,39297.844,18541.533
1152,1498.5624,39535.69,17335.465
1153,1625.9662,38805.82,17308.709
1154,1394.9486,40853.938,18451.326
1155,1529.772,37755.402,17381.844
1156,1644.3901,37159.32,16374.002
1157,2112.3093,37852.688,16905.67
1158,1155.3608,39358.33,17484.88
1159,1968.8589,36704.773,17661.918
1160,1179.9283,37734.727,17693.559
1161,1847.5725,36854.082,16401.438
1162,1716.1987,39209.695,17846.768
1163,882.1781,40294.48,17348.555
1164,1604.1196,38776.53,18438.08
1165,1718.6454,38578.043,17039.885
1166,1459.9019,37858.805,17811.71
1167,1868.5544,40114.574,17898.545
1168,1810.4496,37832.027,17489.588
1169,1716.5938,38315.406,16456
1170,1031.2499,40009.48,17869.46
1171,1858.5907,36328.13,16735.787
1172,1607.0873,37942.23,17257.992
1173,1902.558,37900.516,17228.842
1174,1844.5438,38300.95,17487.55
1175,1739.9545,38418.34,17421.895
1176,1210.3748,38137.203,16728.791
1177,1167.7957,37601.34,17594.682
1178,1624.2104,38030.23,17382.172
1179,2006.3716,38166.7,17849.574
1180,1437.5042,39257.86,18402.344
1181,1478.6206,37672.168,17759.305
1182,1696.3341,37672.465,17117.758
1183,1397.2391,38956.797,17263.273
1184,1624.917,38414.6,17584.885
1185,1429.7277,38737.176,17577.922
1186,1510.9128,38608.188,17834.719
1187,1955.992,39590.46,17624.795
1188,1528.1497,38296.445,17866.926
1189,1537.6708,35264.137,16056.031
1190,1686.1967,39361.016,17963.148
1191,1400.6313,39321.566,17595.61
1192,1637.6323,38353.55,17709.709
1193,2232.1863,39460.168,17714.008
1194,1573.7334,39889.168,17933.428
1195,1270.3577,38509.645,17033.707
1196,1581.217,38486.996,17622.088
1197,1429.4341,38990.97,16810.326
1198,1209.7166,40087.95,18027.467
1199,1856.6315,39914.902,18090.611
1200,1546.5015,36938.42,16815.129
1201,1268.8749,41143.09,18728.717
1202,1448.7787,37445.246,17229.41
1203,1231.5354,39691.36,17979.477
1204,1529.0996,36648.28,16920.29
1205,1292.7162,37363.082,17424.553
1206,1160.7311,38676.09,17834.373
1207,1104.7861,38863.984,17369.746
1208,1899.2012,39743.26,17959.053
1209,1680.6875,41406.016,17761.236
1210,1790.1783,40023.13,18012.348
1211,1295.642,37273.594,17908.852
1212,1167.0608,38315.207,16930.469
1213,1200.1372,38164.465,17032.117
1214,2034.9891,40319.625,18589.055
1215,1767.5093,38073.574,16783.195
1216,1669.7524,38507.793,17755.457
1217,1603.0571,38274.285,17288.238
1218,1320.6517,36815.25,17632.338
1219,2068.018,38755.906,17772.352
1220,1695.527,39339.656,16815.48
1221,1072.9718,35490.027,16241.823
1222,1848.519,39407.957,17394.193
1223,1373.0677,37943.1,16870.852
1224,1464.5421,37950.383,17588.457
1225,1585.8901,37674.465,17414.549
1226,1401.6898,37445.152,16949.492
1227,1349.5745,39303.863,17639.96
1228,1790.1727,38643.14,18083.01
1229,1723.2452,40705.062,18184.941
1230,2045.3705,37620.78,17400.41
1231,1725.5526,38467.406,18128.568
1232,1641.817,40088.883,17896.738
1233,1947.3192,36146.383,16050.746
1234,1815.7545,37540.285,17310.463
1235,1216.762,37532.555,16192.17
1236,1225.4812,39558.324,18181.094
1237,1547.2183,38622.17,16961.15
1238,1696.37,38283.02,17620.596
1239,1642.8959,38183.777,17692.117
1240,1280.632,39389.414,18476.273
1241,1117.0892,40650.23,18363.352
1242,1287.0116,35899.395,16591.16
1243,1304.9386,37937.46,17286.352
1244,1004.5179,38109.113,16910.47
1245,1300.9891,38446.113,17202.54
1246,2092.7798,39314.684,17592.637
1247,1699.7983,37094.695,16995.156
1248,1771.7456,37513.797,18323.441
1249,1413.7698,38203.555,17406.248
1250,1557.6901,36349.953,17895.62
1251,1386.8575,41387.43,18761.012
1252,1522.229,37989.75,17155.504
1253,1841.1519,35615.324,16763.74
1254,1053.2065,36349.453,16668.594
1255,1923.5552,36758.953,16890.459
1256,1618.5563,39257.75,17580.639
1257,1481.974,39155.07,18046.633
1258,1980.6306,34892.11,16275.184
1259,1471.9542,36415.88,17291.8
1260,1706.642,35775.332,16909.242
1261,1535.6647,39943.055,17603.387
1262,1322.2084,37447.48,17473.049
1263,1310.941,36826.13,16709.959
1264,1705.6086,35610.258,16898.705
1265,1034.6526,36321.887,16536.416
1266,1504.8047,38440.55,17188.607
1267,1484.3423,37700.348,17568.291
1268,2015.092,37989.64,17589.48
1269,1485.8414,40406.68,17711.941
1270,1781.8833,38987.04,17679.23
1271,1468.9244,38892.945,18325.11
1272,1322.7651,37794.04,17601.465
1273,2105.5713,36882.09,17282.727
1274,1687.9552,39059.277,16953.82
1275,1564.4316,37215.223,17337.877
1276,2247.9404,39987.11,18210.217
1277,1280.1284,39446.9,18760.164
1278,1458.1157,38454.61,17405.213
1279,1374.6606,35342.734,16473.299
1280,1810.0701,35944.566,16841.13
1281,1741.8816,39618.695,18144.57
1282,1501.0142,36912.133,16738.29
1283,1963.9487,37630.547,17741.176
1284,1877.5999,37731.34,17355.541
1285,1015.2374,38579.867,17841.729
1286,1482.425,38147.61,17521.285
1287,1474.1665,36791.617,17784.771
1288,1699.0853,37178.234,16332.973
1289,1316.9075,37485.824,16634.455
1290,1514.845,38573.31,17905.246
1291,1399.1864,36877.25,16682.578
1292,1239.3049,37862.24,17601.938
1293,2233.534,35639.035,16054.703
1294,1620.0867,39156.67,17103.957
1295,1641.5728,37245.707,16740.014
1296,1608.7632,39498.17,17952.492
1297,1526.4369,37250.8,17770.664
1298,1882.2263,39907.92,18099.975
1299,1162.7308,37864.37,16792.826
1300,1499.4003,39137.977,17701.512
1301,1997.6376,38404.21,16584.71
1302,1271.5099,36468.605,17182.86
1303,1494.6582,37366.945,17559.176
1304,1615.6442,37547.375,18168.94
1305,873.3727,36567.49,16451.264
1306,1588.1622,39327.54,17833.07
1307,2013.6606,37439.156,17514.795
1308,1414.2493,39003.203,18147.686
1309,1737.7283,37406.996,17158.828
1310,1139.1387,39343.816,17883.514
1311,1836.9381,40674.793,18276.885
1312,1587.8583,38946.973,17384.852
1313,1530.5428,38794.582,18220.049
1314,1293.9194,40534.68,17751.799
1315,2000.087,40348.152,18031.752
1316,1693.7465,38680.26,17897.389
1317,1596.084,40290.246,18126.637
1318,1066.8146,39328.23,17557.898
1319,1486.8627,39482.91,17674.33
1320,1347.5698,37575.42,17177.2
1321,1522.1761,38439.58,17209.969
1322,1628.7458,37835.836,17161.064
1323,1315.6826,38439.58,17103.85
1324,1666.3066,37028.035,16855.17
1325,1671.4851,37472.39,17619.477
1326,1841.492,37994.84,17029.807
1327,1601.0068,40597.465,18157.723
1328,1632.6478,40596.105,18269.863
1329,1527.395,39401.797,16464.846
1330,1534.5627,37475.965,16698.984
1331,1735.5725,37933.688,16865.086
1332,1203.6514,38732.473,17239.928
1333,1847.2548,37518.863,17298.572
1334,1481.5063,40091.766,17023.086
1335,1912.8376,40616.375,18380.76
1336,1360.8153,38687.59,18411.229
1337,1305.5581,34427.883,15992.351
1338,1334.3323,39632.9,17730.072
1339,1314.2894,39301.035,17528.299
1340,1876.2927,38797.77,16713.035
1341,1416.9801,38023.395,17332.977
1342,2329.0625,36684.246,16541.145
1343,1560.6119,36386.58,17077.367
1344,1491.6371,38341.59,16821.84
1345,1905.373,37831.58,16787.965
1346,1520.2759,39560.086,18020.355
